,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
382,2021-05-14,CSKA,Rostov-Don,30,34,NH,644,659,644,659,0.06076388888888889,0.06076388888888889,W,W,W,D,D,W,W,W,W,D,24.0,WWWDD,WWWWD,8,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.001736111111111111
383,2021-05-14,SCM Ramnicu Valcea,Team Esbjerg,29,27,H,600,611,600,611,0.027777777777777776,0.026041666666666668,D,W,L,W,L,L,L,L,W,W,24.0,DWLWL,LLLWW,5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.001736111111111111,0.001736111111111111
384,2021-05-21,CSM Bucuresti,BV Borussia 09 Dortmund,31,29,H,649,655,649,655,0.0368,0.024,D,W,D,L,W,W,W,L,L,L,25.0,DWDLW,WWLLL,6,4,0,0,0,0,0,0,1,0,0.0,0.0,0.0128,0.0032
385,2021-05-22,FTC-Rail Cargo Hungaria,Győri Audi ETO KC,28,27,H,670,743,670,743,0.048,0.0608,W,L,W,D,W,D,L,D,W,W,25.0,WLWDW,DLDWW,7,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.0128,0.0016
386,2021-05-21,Team Esbjerg,SCM Ramnicu Valcea,29,31,NH,638,629,638,629,0.024,0.0288,L,L,L,L,W,W,D,W,L,W,25.0,LLLLW,WDWLW,2,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.0048,-0.008
387,2021-05-21,Metz Handball,Odense Håndbold,28,28,NH,672,649,672,649,0.0528,0.032,W,D,L,W,L,L,L,L,D,W,25.0,WDLWL,LLLDW,5,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0208,0.0032
388,2021-05-21,CSKA,SG BBM Bietigheim,33,26,H,674,636,674,636,0.055999999999999994,0.016,L,W,W,W,D,L,W,W,L,L,25.0,LWWWD,LWWLL,7,4,0,0,0,0,0,0,0,0,0.0,0.0,0.04,0.0048
389,2021-05-22,HC Podravka Vegeta,Vipers Kristiansand,28,30,NH,650,695,650,695,0.0288,0.0496,L,L,L,W,L,D,W,W,W,D,25.0,LLLWL,DWWWD,2,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.0208,-0.0096
390,2021-05-21,Buducnost BEMAX,RK Krim Mercator,33,28,H,643,625,643,625,0.027200000000000002,0.027200000000000002,D,L,L,L,L,L,W,L,L,L,25.0,DLLLL,LWLLL,1,2,0,0,1,0,0,0,1,0,0.0,0.0,0.0,-0.0016
391,2021-05-22,Brest Bretagne Handball,Rostov-Don,30,38,NH,679,693,679,693,0.0432,0.0592,W,L,W,W,L,W,W,W,W,W,25.0,WLWWL,WWWWW,6,10,0,0,0,0,1,1,0,0,0.0,0.0,-0.016,-0.0064
392,2021-05-29,RK Krim Mercator,Brest Bretagne Handball,25,26,NH,653,709,653,709,0.02514792899408284,0.03994082840236687,L,L,W,L,L,L,W,L,W,W,26.0,LLWLL,LWLWW,2,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.014792899408284025,-0.00591715976331361
393,2021-05-28,Vipers Kristiansand,HC Podravka Vegeta,37,33,H,725,678,725,678,0.04881656804733728,0.026627218934911243,W,D,W,W,W,L,L,L,L,W,26.0,WDWWW,LLLLW,9,2,1,0,0,0,0,0,0,0,0.0,0.0,0.022189349112426034,0.010355029585798816
394,2021-05-29,Metz Handball,CSKA,22,22,NH,700,707,700,707,0.05029585798816568,0.05473372781065089,D,W,D,L,W,W,L,W,W,W,26.0,DWDLW,WLWWW,6,8,0,0,0,0,1,0,0,0,0.0,0.0,-0.004437869822485207,-0.002958579881656805
395,2021-05-29,SG BBM Bietigheim,Odense Håndbold,23,25,NH,662,677,662,677,0.014792899408284025,0.03106508875739645,L,L,W,W,L,D,L,L,L,D,26.0,LLWWL,DLLLD,4,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.016272189349112426,0.002958579881656805
396,2021-05-29,SCM Ramnicu Valcea,FTC-Rail Cargo Hungaria,27,29,NH,660,698,660,698,0.02958579881656805,0.04733727810650888,W,W,D,W,L,W,W,L,W,D,26.0,WWDWL,WWLWD,7,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.01775147928994083,0.0
397,2021-05-30,Győri Audi ETO KC,Team Esbjerg,37,27,H,770,667,770,667,0.056213017751479286,0.022189349112426034,L,D,L,D,W,L,L,L,L,L,26.0,LDLDW,LLLLL,4,0,0,0,0,0,0,0,1,1,0.0,0.0,0.034023668639053255,0.00591715976331361
398,2021-05-29,BV Borussia 09 Dortmund,CSM Bucuresti,28,27,H,684,680,684,680,0.022189349112426034,0.03698224852071006,L,W,W,L,L,W,D,W,D,L,26.0,LWWLL,WDWDL,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.014792899408284025,-0.002958579881656805
399,2021-05-30,Buducnost BEMAX,Rostov-Don,19,30,NH,676,731,676,731,0.028106508875739643,0.057692307692307696,W,D,L,L,L,W,W,W,W,W,26.0,WDLLL,WWWWW,3,10,0,0,1,0,1,1,0,0,0.0,0.0,-0.02958579881656805,-0.010355029585798816
400,2021-06-04,RK Krim Mercator,Buducnost BEMAX,25,25,NH,678,695,678,695,0.023319615912208505,0.02606310013717421,L,L,L,W,L,L,W,D,L,L,27.0,LLLWL,LWDLL,2,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.0027434842249657062,-0.0013717421124828531
401,2021-06-04,CSM Bucuresti,Brest Bretagne Handball,26,28,NH,707,735,707,735,0.03429355281207133,0.039780521262002745,L,W,D,W,D,W,L,W,L,W,27.0,LWDWD,WLWLW,6,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.0054869684499314125,0.0
402,2021-06-04,Rostov-Don,Győri Audi ETO KC,32,31,H,761,807,761,807,0.056241426611796985,0.05486968449931413,W,W,W,W,W,W,L,D,L,D,27.0,WWWWW,WLDLD,10,4,1,1,0,0,0,0,0,0,0.0,0.0,0.0013717421124828531,0.008230452674897118
403,2021-06-04,FTC-Rail Cargo Hungaria,CSKA,22,28,NH,727,729,727,729,0.04663923182441701,0.05212620027434842,W,W,W,L,W,D,W,L,W,W,27.0,WWWLW,DWLWW,8,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.0054869684499314125,0.0013717421124828531
404,2021-06-04,BV Borussia 09 Dortmund,SG BBM Bietigheim,31,25,H,712,685,712,685,0.023319615912208505,0.013717421124828532,W,L,W,W,L,L,L,L,W,W,27.0,WLWWL,LLLWW,6,4,0,0,0,0,0,0,0,0,0.0,0.0,0.009602194787379972,0.0027434842249657062
405,2021-06-04,SCM Ramnicu Valcea,Vipers Kristiansand,26,26,NH,687,762,687,762,0.027434842249657063,0.04801097393689986,L,W,W,D,W,W,W,D,W,W,27.0,LWWDW,WWDWW,7,9,0,0,0,0,0,0,0,0,0.0,0.0,-0.0205761316872428,-0.0027434842249657062
406,2021-06-04,HC Podravka Vegeta,Team Esbjerg,22,21,H,711,694,711,694,0.024691358024691357,0.0205761316872428,L,L,L,L,L,L,L,L,L,L,27.0,LLLLL,LLLLL,0,0,0,0,1,1,0,0,1,1,0.0,0.0,0.004115226337448559,0.0
407,2021-06-04,Odense Håndbold,Metz Handball,19,24,NH,702,722,702,722,0.03155006858710562,0.04801097393689986,W,D,L,L,L,D,D,W,D,L,27.0,WDLLL,DDWDL,3,5,0,0,1,0,0,0,0,0,0.0,0.0,-0.016460905349794237,-0.0027434842249657062
408,2021-06-11,CSKA,FTC-Rail Cargo Hungaria,27,28,NH,757,749,757,749,0.05102040816326531,0.04336734693877551,W,D,W,L,W,L,W,W,W,L,28.0,WDWLW,LWWWL,7,6,0,0,0,0,0,0,0,0,0.0,0.0,0.007653061224489796,0.0012755102040816326
409,2021-06-11,HC Podravka Vegeta,Metz Handball,25,21,H,733,746,733,746,0.025510204081632654,0.047193877551020405,W,L,L,L,L,W,D,D,W,D,28.0,WLLLL,WDDWD,2,7,0,0,1,0,0,0,0,0,0.0,0.0,-0.021683673469387755,-0.006377551020408163
410,2021-06-11,BV Borussia 09 Dortmund,RK Krim Mercator,29,30,NH,743,703,743,703,0.024234693877551023,0.02295918367346939,W,W,L,W,W,D,L,L,L,W,28.0,WWLWW,DLLLW,8,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0012755102040816326,0.006377551020408163
411,2021-06-11,Rostov-Don,SCM Ramnicu Valcea,31,22,H,793,713,793,713,0.05484693877551021,0.026785714285714284,W,W,W,W,W,D,L,W,W,D,28.0,WWWWW,DLWWD,10,6,1,1,0,0,0,0,0,0,0.0,0.0,0.02806122448979592,0.00510204081632653
412,2021-06-11,Vipers Kristiansand,Brest Bretagne Handball,29,26,H,788,763,788,763,0.04591836734693878,0.039540816326530615,D,W,W,D,W,W,W,L,W,L,28.0,DWWDW,WWLWL,8,6,0,0,0,0,0,0,0,0,0.0,0.0,0.006377551020408163,0.002551020408163265
413,2021-06-11,Team Esbjerg,Győri Audi ETO KC,35,43,NH,715,838,715,838,0.01913265306122449,0.05102040816326531,L,L,L,L,L,L,W,L,D,L,28.0,LLLLL,LWLDL,0,3,0,0,1,1,0,0,0,0,0.0,0.0,-0.03188775510204082,-0.003826530612244898
414,2021-06-11,SG BBM Bietigheim,Buducnost BEMAX,25,25,NH,710,720,710,720,0.012755102040816327,0.025510204081632654,L,L,L,L,W,D,L,W,D,L,28.0,LLLLW,DLWDL,2,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.012755102040816327,-0.002551020408163265
415,2021-06-11,CSM Bucuresti,Odense Håndbold,22,21,H,733,721,733,721,0.03188775510204082,0.02933673469387755,L,L,W,D,W,L,W,D,L,L,28.0,LLWDW,LWDLL,5,3,0,0,0,0,0,0,0,0,0.0,0.0,0.002551020408163265,0.002551020408163265
416,2021-06-18,Rostov-Don,CSKA,33,33,NH,824,784,824,784,0.0535077288941736,0.04756242568370987,W,W,W,W,W,L,W,D,W,L,29.0,WWWWW,LWDWL,10,5,1,1,0,0,0,0,0,0,0.0,0.0,0.005945303210463734,0.005945303210463734
417,2021-06-18,RK Krim Mercator,HC Podravka Vegeta,32,27,H,733,758,733,758,0.023781212841854936,0.026159334126040427,W,D,L,L,L,W,W,L,L,L,29.0,WDLLL,WWLLL,3,4,0,0,1,0,0,0,1,0,0.0,0.0,-0.0023781212841854932,-0.0011890606420927466
418,2021-06-18,Vipers Kristiansand,BV Borussia 09 Dortmund,26,28,NH,817,772,817,772,0.04518430439952437,0.022592152199762187,W,D,W,W,D,L,W,W,L,W,29.0,WDWWD,LWWLW,8,6,0,0,0,0,0,0,0,0,0.0,0.0,0.022592152199762187,0.0023781212841854932
419,2021-06-18,Metz Handball,Buducnost BEMAX,30,22,H,767,745,767,745,0.043995243757431635,0.02497027348394768,L,W,D,D,W,D,D,L,W,D,29.0,LWDDW,DDLWD,6,5,0,0,0,0,0,0,0,0,0.0,0.0,0.019024970273483946,0.0011890606420927466
420,2021-06-18,Brest Bretagne Handball,SG BBM Bietigheim,26,26,NH,789,735,789,735,0.036860879904875146,0.013079667063020214,L,W,W,L,W,D,L,L,L,L,29.0,LWWLW,DLLLL,6,1,0,0,0,0,0,0,1,0,0.0,0.0,0.023781212841854936,0.005945303210463734
421,2021-06-18,Odense Håndbold,Team Esbjerg,26,25,H,742,750,742,750,0.027348394768133177,0.017835909631391204,L,L,W,D,L,L,L,L,L,L,29.0,LLWDL,LLLLL,3,0,0,0,0,0,0,0,1,1,0.0,0.0,0.009512485136741973,0.0035671819262782403
422,2021-06-18,Győri Audi ETO KC,CSM Bucuresti,35,37,NH,881,755,881,755,0.04994054696789536,0.03210463733650416,W,L,W,L,D,W,L,L,W,D,29.0,WLWLD,WLLWD,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.017835909631391204,0.0
423,2021-06-18,FTC-Rail Cargo Hungaria,SCM Ramnicu Valcea,26,24,H,777,735,777,735,0.04280618311533888,0.02497027348394768,W,L,W,W,W,L,D,L,W,W,29.0,WLWWW,LDLWW,8,5,1,0,0,0,0,0,0,0,0.0,0.0,0.017835909631391204,0.0035671819262782403
424,2021-06-24,SG BBM Bietigheim,BV Borussia 09 Dortmund,20,19,H,761,800,761,800,0.013333333333333334,0.02333333333333333,D,D,L,L,L,W,L,W,W,L,30.0,DDLLL,WLWWL,2,6,0,0,1,0,0,0,0,0,0.0,0.0,-0.01,-0.0044444444444444444
425,2021-06-24,Team Esbjerg,HC Podravka Vegeta,23,23,NH,775,785,775,785,0.016666666666666666,0.024444444444444442,L,L,L,L,L,L,W,W,L,L,30.0,LLLLL,LWWLL,0,4,0,0,1,1,0,0,0,0,0.0,0.0,-0.0077777777777777776,-0.0044444444444444444
426,2021-06-24,Odense Håndbold,Rostov-Don,27,30,NH,768,857,768,857,0.02777777777777778,0.051111111111111114,W,L,L,W,D,D,W,W,W,W,30.0,WLLWD,DWWWW,5,9,0,0,0,0,1,0,0,0,0.0,0.0,-0.02333333333333333,-0.0044444444444444444
427,2021-06-24,CSKA,Metz Handball,27,22,H,817,797,817,797,0.04555555555555556,0.043333333333333335,D,L,W,D,W,W,L,W,D,D,30.0,DLWDW,WLWDD,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0022222222222222222,0.0
428,2021-06-24,Győri Audi ETO KC,FTC-Rail Cargo Hungaria,35,27,H,916,803,916,803,0.04666666666666666,0.042222222222222223,L,W,L,W,L,W,W,L,W,W,30.0,LWLWL,WWLWW,4,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0044444444444444444,-0.0044444444444444444
429,2021-06-24,Brest Bretagne Handball,CSM Bucuresti,30,30,NH,815,792,815,792,0.035555555555555556,0.03222222222222222,D,L,W,W,L,W,W,L,L,W,30.0,DLWWL,WWLLW,5,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0033333333333333335,-0.0011111111111111111
430,2021-06-24,SCM Ramnicu Valcea,RK Krim Mercator,21,27,NH,759,765,759,765,0.02333333333333333,0.024444444444444442,L,L,D,L,W,W,W,D,L,L,30.0,LLDLW,WWDLL,3,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.0011111111111111111,-0.0022222222222222222
431,2021-06-24,Buducnost BEMAX,Vipers Kristiansand,22,30,NH,767,843,767,843,0.02333333333333333,0.042222222222222223,L,D,D,L,W,L,W,D,W,W,30.0,LDDLW,LWDWW,4,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.01888888888888889,-0.0033333333333333335
432,2020-09-19,Rostov-Don,RK Krim Mercator,24,23,H,93,80,93,80,0.375,0.125,W,W,W,M,M,L,W,L,M,M,4.0,WWWMM,LWLMM,6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.25
433,2020-09-20,Metz Handball,SG BBM Bietigheim,36,27,H,74,74,74,74,0.25,0.1875,W,L,W,M,M,W,L,D,M,M,4.0,WLWMM,WLDMM,4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0625,0.0625
434,2020-09-20,Team Esbjerg,CSM Bucuresti,31,30,H,73,63,73,63,0.0,0.0625,L,L,L,M,M,L,D,L,M,M,4.0,LLLMM,LDLMM,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.0625,-0.0625
435,2020-09-26,FTC-Rail Cargo Hungaria,Vipers Kristiansand,29,33,NH,74,87,74,87,0.1875,0.3125,L,D,W,M,M,W,W,D,M,M,4.0,LDWMM,WWDMM,3,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.125,-0.125
436,2020-09-19,Győri Audi ETO KC,HC Podravka Vegeta,43,28,H,100,104,100,104,0.375,0.25,W,W,W,M,M,W,W,L,M,M,4.0,WWWMM,WWLMM,6,4,0,0,0,0,0,0,0,0,0.0,0.0,0.125,0.125
437,2020-09-19,SCM Ramnicu Valcea,Odense Håndbold,21,30,NH,75,82,75,82,0.0625,0.125,D,L,L,M,M,L,L,W,M,M,4.0,DLLMM,LLWMM,1,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.0625,-0.0625
438,2020-09-19,Buducnost BEMAX,CSKA,23,23,NH,84,91,84,91,0.125,0.1875,L,L,W,M,M,W,L,D,M,M,4.0,LLWMM,WLDMM,2,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.0625,-0.0625
439,2020-09-20,BV Borussia 09 Dortmund,Brest Bretagne Handball,29,41,NH,84,77,84,77,0.25,0.125,D,W,D,M,M,L,W,L,M,M,4.0,DWDMM,LWLMM,4,2,0,0,0,0,0,0,0,0,0.0,0.0,0.125,0.125
440,2021-04-02,Rostov-Don,BV Borussia 09 Dortmund,37,37,NH,117,113,117,113,0.32,0.16,W,W,W,W,M,L,D,W,D,M,5.0,WWWWM,LDWDM,8,4,0,0,0,0,0,0,0,0,0.0,0.0,0.16,0.16
441,2021-04-02,RK Krim Mercator,CSKA,25,21,H,103,114,103,114,0.08,0.16,L,L,W,L,M,D,W,L,D,M,5.0,LLWLM,DWLDM,2,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.08,-0.08
442,2021-04-02,Team Esbjerg,Buducnost BEMAX,19,21,NH,104,107,104,107,0.08,0.12,W,L,L,L,M,D,L,L,W,M,5.0,WLLLM,DLLWM,2,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.04,-0.04
443,2021-04-02,Metz Handball,Győri Audi ETO KC,30,33,NH,110,143,110,143,0.24,0.32,W,W,L,W,M,W,W,W,W,M,5.0,WWLWM,WWWWM,6,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.08,-0.08
444,2021-04-03,SCM Ramnicu Valcea,CSM Bucuresti,26,23,H,96,93,96,93,0.04,0.04,L,D,L,L,M,L,L,D,L,M,5.0,LDLLM,LLDLM,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
445,2021-04-03,HC Podravka Vegeta,FTC-Rail Cargo Hungaria,27,33,NH,132,103,132,103,0.16,0.12,L,W,W,L,M,L,L,D,W,M,5.0,LWWLM,LLDWM,4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.04,0.04
446,2021-04-03,Odense Håndbold,SG BBM Bietigheim,31,30,H,112,101,112,101,0.16,0.12,W,L,L,W,M,L,W,L,D,M,5.0,WLLWM,LWLDM,4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.04,0.04
447,2021-04-02,Brest Bretagne Handball,Vipers Kristiansand,29,30,NH,118,120,118,120,0.16,0.27999999999999997,W,L,W,L,M,W,W,W,D,M,5.0,WLWLM,WWWDM,4,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.12,-0.12
448,2021-05-08,Vipers Kristiansand,Győri Audi ETO KC,24,30,NH,150,176,150,176,0.25,0.25,W,W,W,W,D,D,W,W,W,W,6.0,WWWWD,DWWWW,9,9,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
449,2021-05-08,Metz Handball,SCM Ramnicu Valcea,37,20,H,140,122,140,122,0.19444444444444445,0.08333333333333333,D,W,W,L,W,W,L,D,L,L,6.0,DWWLW,WLDLL,7,3,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.1111111111111111
450,2021-05-08,Rostov-Don,Buducnost BEMAX,23,23,NH,154,128,154,128,0.25,0.1388888888888889,D,W,W,W,W,W,D,L,L,W,6.0,DWWWW,WDLLW,9,5,1,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.1111111111111111
451,2021-05-09,Team Esbjerg,CSKA,22,29,NH,123,135,123,135,0.05555555555555555,0.1111111111111111,L,W,L,L,L,L,D,W,L,D,6.0,LWLLL,LDWLD,2,4,0,0,1,0,0,0,0,0,0.0,0.0,-0.05555555555555555,-0.05555555555555555
452,2021-05-09,Odense Håndbold,CSM Bucuresti,27,25,H,143,116,143,116,0.16666666666666666,0.027777777777777776,W,W,L,L,W,L,L,L,D,L,6.0,WWLLW,LLLDL,6,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1388888888888889,0.1388888888888889
453,2021-05-08,BV Borussia 09 Dortmund,FTC-Rail Cargo Hungaria,25,26,NH,150,136,150,136,0.1388888888888889,0.1388888888888889,D,L,D,W,D,W,L,L,D,W,6.0,DLDWD,WLLDW,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
454,2021-05-08,Brest Bretagne Handball,RK Krim Mercator,24,24,NH,147,128,147,128,0.1111111111111111,0.1111111111111111,L,W,L,W,L,W,L,L,W,L,6.0,LWLWL,WLLWL,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
455,2021-05-08,HC Podravka Vegeta,SG BBM Bietigheim,27,22,H,159,131,159,131,0.1111111111111111,0.08333333333333333,L,L,W,W,L,L,L,W,L,D,6.0,LLWWL,LLWLD,4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.027777777777777776,0.027777777777777776
456,2021-05-29,RK Krim Mercator,Brest Bretagne Handball,25,27,NH,152,171,152,171,0.10204081632653061,0.10204081632653061,D,W,L,L,W,D,L,W,L,W,7.0,DWLLW,DLWLW,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
457,2021-05-28,Vipers Kristiansand,HC Podravka Vegeta,36,30,H,174,186,174,186,0.1836734693877551,0.12244897959183673,L,W,W,W,W,W,L,L,W,W,7.0,LWWWW,WLLWW,8,6,1,0,0,0,0,0,0,0,0.0,0.0,0.061224489795918366,0.04081632653061224
458,2021-05-29,Metz Handball,CSKA,23,19,H,177,164,177,164,0.1836734693877551,0.12244897959183673,W,D,W,W,L,W,L,D,W,L,7.0,WDWWL,WLDWL,7,5,0,0,0,0,0,0,0,0,0.0,0.0,0.061224489795918366,0.04081632653061224
459,2021-05-29,SG BBM Bietigheim,Odense Håndbold,24,23,H,153,170,153,170,0.061224489795918366,0.16326530612244897,L,L,L,W,L,W,W,W,L,L,7.0,LLLWL,WWWLL,2,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.10204081632653061,-0.08163265306122448
460,2021-05-29,SCM Ramnicu Valcea,FTC-Rail Cargo Hungaria,24,30,NH,142,162,142,162,0.061224489795918366,0.14285714285714285,L,W,L,D,L,W,W,L,L,D,7.0,LWLDL,WWLLD,3,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.08163265306122448,-0.04081632653061224
461,2021-05-30,Győri Audi ETO KC,Team Esbjerg,37,31,H,206,145,206,145,0.22448979591836735,0.04081632653061224,W,D,W,W,W,L,L,W,L,L,7.0,WDWWW,LLWLL,9,2,1,0,0,0,0,0,0,0,0.0,0.0,0.1836734693877551,0.14285714285714285
462,2021-05-29,BV Borussia 09 Dortmund,CSM Bucuresti,26,27,NH,175,141,175,141,0.10204081632653061,0.02040816326530612,L,D,L,D,W,L,L,L,L,D,7.0,LDLDW,LLLLD,4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.08163265306122448,0.061224489795918366
463,2021-05-30,Buducnost BEMAX,Rostov-Don,22,25,NH,151,177,151,177,0.12244897959183673,0.20408163265306123,D,W,D,L,L,D,D,W,W,W,7.0,DWDLL,DDWWW,4,8,0,0,0,0,1,0,0,0,0.0,0.0,-0.08163265306122448,-0.08163265306122448
464,2020-11-07,Rostov-Don,Team Esbjerg,28,29,NH,202,176,202,176,0.1875,0.03125,W,D,D,W,W,L,L,L,W,L,8.0,WDDWW,LLLWL,8,2,0,0,0,0,0,0,0,0,0.0,0.0,0.15625,0.09375
465,2020-11-07,RK Krim Mercator,CSM Bucuresti,23,30,NH,177,168,177,168,0.078125,0.046875,L,D,W,L,L,W,L,L,L,L,8.0,LDWLL,WLLLL,3,2,0,0,0,0,0,0,1,0,0.0,0.0,0.03125,0.015625
466,2020-11-14,Vipers Kristiansand,Metz Handball,24,22,H,210,200,210,200,0.171875,0.171875,W,L,W,W,W,W,W,D,W,W,8.0,WLWWW,WWDWW,8,9,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.015625
467,2020-11-15,SG BBM Bietigheim,FTC-Rail Cargo Hungaria,25,31,NH,177,192,177,192,0.078125,0.140625,W,L,L,L,W,W,W,W,L,L,8.0,WLLLW,WWWLL,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.0625,-0.03125
468,2020-11-06,BV Borussia 09 Dortmund,Győri Audi ETO KC,24,34,NH,201,243,201,243,0.078125,0.203125,L,L,D,L,D,W,W,D,W,W,8.0,LLDLD,WWDWW,2,9,0,0,0,0,0,0,0,0,0.0,0.0,-0.125,-0.109375
469,2020-11-08,CSKA,Odense Håndbold,27,27,NH,183,193,183,193,0.09375,0.125,L,W,L,D,W,L,W,W,W,L,8.0,LWLDW,LWWWL,5,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.03125,-0.015625
470,2020-11-08,SCM Ramnicu Valcea,Buducnost BEMAX,40,25,H,166,173,166,173,0.046875,0.09375,L,L,W,L,D,L,D,W,D,L,8.0,LLWLD,LDWDL,3,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.046875,-0.015625
471,2020-11-14,HC Podravka Vegeta,Brest Bretagne Handball,29,36,NH,216,198,216,198,0.09375,0.109375,L,W,L,L,W,W,D,L,W,L,8.0,LWLLW,WDLWL,4,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.015625,-0.015625
472,2021-03-20,RK Krim Mercator,Győri Audi ETO KC,26,26,NH,200,277,200,277,0.0617283950617284,0.1851851851851852,L,L,D,W,L,W,W,W,D,W,9.0,LLDWL,WWWDW,3,9,0,0,0,0,0,0,0,0,0.0,0.0,-0.1234567901234568,-0.07407407407407407
473,2021-03-20,SG BBM Bietigheim,SCM Ramnicu Valcea,23,21,H,202,206,202,206,0.0617283950617284,0.0617283950617284,L,W,L,L,L,W,L,L,W,L,9.0,LWLLL,WLLWL,2,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.024691358024691357
474,2021-03-20,Team Esbjerg,BV Borussia 09 Dortmund,34,24,H,205,225,205,225,0.04938271604938271,0.0617283950617284,W,L,L,L,W,L,L,L,D,L,9.0,WLLLW,LLLDL,4,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.012345679012345678,0.037037037037037035
475,2021-03-21,Metz Handball,Brest Bretagne Handball,29,26,H,222,234,222,234,0.1358024691358025,0.1111111111111111,L,W,W,D,W,W,W,D,L,W,9.0,LWWDW,WWDLW,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.024691358024691357,0.0
476,2021-03-21,HC Podravka Vegeta,Rostov-Don,22,27,NH,245,230,245,230,0.07407407407407407,0.14814814814814814,L,L,W,L,L,L,W,D,D,W,9.0,LLWLL,LWDDW,2,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.07407407407407407,-0.04938271604938271
477,2021-03-21,Odense Håndbold,Vipers Kristiansand,27,37,NH,220,234,220,234,0.1111111111111111,0.16049382716049382,D,L,W,W,W,W,W,L,W,W,9.0,DLWWW,WWLWW,7,8,1,0,0,0,0,0,0,0,0.0,0.0,-0.04938271604938271,-0.012345679012345678
478,2021-03-20,CSKA,CSM Bucuresti,25,22,H,210,198,210,198,0.08641975308641975,0.0617283950617284,D,L,W,L,D,W,W,L,L,L,9.0,DLWLD,WWLLL,4,4,0,0,0,0,0,0,1,0,0.0,0.0,0.024691358024691357,0.0
479,2021-03-20,Buducnost BEMAX,FTC-Rail Cargo Hungaria,22,22,NH,198,223,198,223,0.07407407407407407,0.1358024691358025,L,L,D,W,D,W,W,W,W,L,9.0,LLDWD,WWWWL,4,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.0617283950617284,-0.04938271604938271
